SIGNALENERGY_AVG,BIN_AVG0,BIN_AVG1,BIN_AVG2,BIN_AVG3,BIN_AVG4,BIN_AVG5,BIN_AVG6,BIN_AVG7,BIN_AVG8,BIN_AVG9,BIN_AVG10,BIN_AVG11,BIN_AVG12,BIN_AVG13,BIN_AVG14,BIN_AVG15,BIN_AVG16,BIN_AVG17,BIN_AVG18,BIN_AVG19,SIGNALENERGY_STDEV,BIN_STDEV0,BIN_STDEV1,BIN_STDEV2,BIN_STDEV3,BIN_STDEV4,BIN_STDEV5,BIN_STDEV6,BIN_STDEV7,BIN_STDEV8,BIN_STDEV9,BIN_STDEV10,BIN_STDEV11,BIN_STDEV12,BIN_STDEV13,BIN_STDEV14,BIN_STDEV15,BIN_STDEV16,BIN_STDEV17,BIN_STDEV18,BIN_STDEV19,style,file_name
0.739590,6.304117,0.403415,-0.336304,-0.109861,-0.313639,-0.148087,-0.250364,-0.131562,-0.223028,-0.189763,-0.257595,-0.198054,-0.214717,-0.204258,-0.251565,-0.240463,-0.241565,-0.239748,-0.250839,-0.242628,-0.185590,-0.052613,-0.077869,-0.100544,-0.136771,-0.143032,-0.155935,-0.154344,-0.162700,-0.168234,-0.170785,-0.172324,-0.173367,-0.173241,-0.186977,-0.192722,-0.196299,-0.193501,-0.198017,-0.200223,-0.207995,"metal","../../../datasets/music/metal/metal.00037.au"
0.783569,6.253999,0.518137,-0.319686,0.026091,-0.258070,-0.128472,-0.268885,-0.203097,-0.233093,-0.219289,-0.273664,-0.227115,-0.263654,-0.249964,-0.263500,-0.260821,-0.283427,-0.264121,-0.261679,-0.257807,-0.169866,0.392419,0.028822,-0.131286,-0.139366,-0.136627,-0.185417,-0.194340,-0.194059,-0.187768,-0.198205,-0.205368,-0.208029,-0.214521,-0.213506,-0.220902,-0.226067,-0.222014,-0.234624,-0.240129,-0.244598,"metal","../../../datasets/music/metal/metal.00039.au"
0.719265,6.316594,0.214888,-0.377892,-0.041539,-0.182465,-0.148364,-0.191774,-0.168535,-0.258169,-0.203380,-0.245235,-0.207008,-0.252531,-0.232177,-0.242216,-0.218731,-0.242178,-0.237632,-0.243705,-0.235533,-0.174036,0.052605,-0.062977,-0.070167,-0.135908,-0.145450,-0.136866,-0.145077,-0.162071,-0.167908,-0.174771,-0.186033,-0.189182,-0.188177,-0.192354,-0.201062,-0.202364,-0.208245,-0.208473,-0.208530,-0.214634,"metal","../../../datasets/music/metal/metal.00040.au"
0.725130,6.289006,0.430231,-0.489336,0.008794,-0.170199,-0.192124,-0.195480,-0.168749,-0.267744,-0.211672,-0.271053,-0.213224,-0.249567,-0.244693,-0.243989,-0.228815,-0.242806,-0.240516,-0.258907,-0.246368,-0.192179,0.103206,-0.019186,-0.046914,-0.121979,-0.152032,-0.148187,-0.161906,-0.159000,-0.182067,-0.182968,-0.187925,-0.195558,-0.197009,-0.198238,-0.204361,-0.208947,-0.213966,-0.214591,-0.213679,-0.220430,"metal","../../../datasets/music/metal/metal.00041.au"
0.718019,6.308920,0.322468,-0.456398,-0.061798,-0.174959,-0.169502,-0.235139,-0.148315,-0.234635,-0.175249,-0.242390,-0.213543,-0.254532,-0.248864,-0.261774,-0.229588,-0.234553,-0.219840,-0.233102,-0.227459,-0.179393,0.010970,-0.071796,-0.098393,-0.144798,-0.145147,-0.142653,-0.158456,-0.148844,-0.144957,-0.171711,-0.183508,-0.190203,-0.178220,-0.180504,-0.193918,-0.202169,-0.195649,-0.195546,-0.201934,-0.210939,"metal","../../../datasets/music/metal/metal.00042.au"
0.697204,6.284612,0.261815,-0.439393,-0.016302,-0.205224,-0.233828,-0.260716,-0.221026,-0.256818,-0.221915,-0.290517,-0.224874,-0.279983,-0.252797,-0.265188,-0.246623,-0.256259,-0.249183,-0.258952,-0.253495,-0.127035,0.387729,0.000642,0.036638,-0.114117,-0.106409,-0.143996,-0.138620,-0.155205,-0.172747,-0.182130,-0.197155,-0.196902,-0.197940,-0.199340,-0.205852,-0.215538,-0.220667,-0.218460,-0.217376,-0.226059,"metal","../../../datasets/music/metal/metal.00043.au"
0.709630,6.317431,0.204295,-0.371142,-0.026091,-0.187307,-0.153414,-0.198680,-0.167427,-0.246670,-0.203004,-0.264412,-0.218011,-0.258866,-0.221821,-0.237201,-0.220687,-0.238912,-0.230803,-0.240415,-0.234441,-0.176046,0.059504,-0.036509,-0.057321,-0.127617,-0.145070,-0.155303,-0.149967,-0.165086,-0.166849,-0.179053,-0.184521,-0.191969,-0.193110,-0.193258,-0.196670,-0.203417,-0.211001,-0.210737,-0.210577,-0.217477,"metal","../../../datasets/music/metal/metal.00044.au"
0.708003,6.263992,0.360357,-0.447562,-0.019456,-0.225240,-0.239553,-0.233651,-0.211069,-0.296817,-0.243485,-0.315513,-0.229791,-0.280708,-0.260429,-0.262915,-0.243696,-0.259004,-0.259729,-0.274507,-0.261686,-0.115735,0.486055,0.028386,0.016451,-0.107258,-0.142072,-0.134862,-0.141205,-0.155838,-0.179048,-0.182653,-0.193111,-0.202127,-0.199479,-0.196111,-0.216087,-0.222889,-0.225039,-0.223984,-0.227058,-0.233877,"metal","../../../datasets/music/metal/metal.00045.au"
0.760604,6.318776,0.190177,-0.283945,-0.007157,-0.230466,-0.177741,-0.256821,-0.205237,-0.222275,-0.195137,-0.241758,-0.184463,-0.229726,-0.203439,-0.230157,-0.216509,-0.226797,-0.225471,-0.233188,-0.225329,-0.189358,-0.047320,-0.108755,-0.125775,-0.128913,-0.151389,-0.150782,-0.153149,-0.164938,-0.169524,-0.174046,-0.175801,-0.180153,-0.180752,-0.185330,-0.189743,-0.192492,-0.194965,-0.199498,-0.203410,-0.207849,"metal","../../../datasets/music/metal/metal.00046.au"
0.761297,6.317253,0.166963,-0.303588,0.026327,-0.248806,-0.192086,-0.242213,-0.214564,-0.213033,-0.174776,-0.243341,-0.200196,-0.240641,-0.221820,-0.241378,-0.226921,-0.231930,-0.233212,-0.239478,-0.231356,-0.184367,-0.041833,-0.085096,-0.098485,-0.123664,-0.150945,-0.149167,-0.149139,-0.163854,-0.167630,-0.166395,-0.167161,-0.170355,-0.180283,-0.188629,-0.192976,-0.191710,-0.193536,-0.198092,-0.201675,-0.207509,"metal","../../../datasets/music/metal/metal.00047.au"
0.760350,6.320212,0.177123,-0.288940,-0.011620,-0.237958,-0.168863,-0.239234,-0.200129,-0.211232,-0.170597,-0.236493,-0.193951,-0.234001,-0.197607,-0.230281,-0.220441,-0.220973,-0.219458,-0.231595,-0.231382,-0.187603,-0.056467,-0.124548,-0.122392,-0.137358,-0.150700,-0.153218,-0.158254,-0.163985,-0.170441,-0.176415,-0.173540,-0.178688,-0.181571,-0.184942,-0.193104,-0.195385,-0.195990,-0.199307,-0.202910,-0.206110,"metal","../../../datasets/music/metal/metal.00048.au"
0.770074,6.320354,0.138966,-0.242839,0.020891,-0.249405,-0.164777,-0.228081,-0.215764,-0.204780,-0.187605,-0.243195,-0.190953,-0.231465,-0.207100,-0.233709,-0.218708,-0.223549,-0.223177,-0.228935,-0.225441,-0.185273,-0.056954,-0.123968,-0.120690,-0.139516,-0.154156,-0.158795,-0.153983,-0.171200,-0.168970,-0.174392,-0.174508,-0.178842,-0.183294,-0.187778,-0.192902,-0.195235,-0.196791,-0.201254,-0.204093,-0.208206,"metal","../../../datasets/music/metal/metal.00050.au"
0.759720,6.326121,0.037170,-0.232049,-0.006967,-0.263057,-0.154860,-0.241856,-0.202915,-0.202053,-0.181287,-0.232423,-0.188429,-0.227616,-0.206854,-0.234611,-0.219644,-0.224201,-0.219228,-0.225843,-0.220887,-0.183812,-0.048626,-0.083262,-0.111436,-0.131634,-0.147570,-0.160325,-0.154565,-0.168703,-0.170721,-0.173094,-0.170110,-0.176641,-0.183826,-0.186441,-0.191522,-0.192265,-0.194393,-0.199125,-0.203190,-0.206969,"metal","../../../datasets/music/metal/metal.00051.au"
0.765076,6.300114,0.248802,-0.383292,0.040267,-0.256794,-0.176420,-0.239963,-0.209335,-0.235735,-0.194483,-0.259261,-0.201616,-0.240063,-0.214931,-0.242081,-0.227640,-0.235629,-0.236063,-0.242199,-0.239488,-0.179969,0.166262,-0.066573,-0.072259,-0.117683,-0.147341,-0.165082,-0.163617,-0.173550,-0.174342,-0.183653,-0.189711,-0.187956,-0.192331,-0.197368,-0.203448,-0.208087,-0.210221,-0.213354,-0.217156,-0.221827,"metal","../../../datasets/music/metal/metal.00052.au"
0.764192,6.320757,0.153897,-0.254061,-0.006966,-0.271311,-0.177622,-0.230533,-0.213099,-0.215300,-0.187129,-0.237335,-0.188649,-0.227069,-0.201274,-0.230975,-0.220654,-0.226454,-0.225780,-0.231875,-0.225249,-0.174233,-0.061422,-0.113456,-0.116496,-0.134250,-0.149957,-0.148932,-0.151001,-0.163970,-0.167883,-0.174562,-0.174235,-0.179802,-0.184481,-0.185344,-0.190515,-0.193263,-0.195733,-0.198718,-0.202143,-0.207116,"metal","../../../datasets/music/metal/metal.00053.au"
0.757430,6.323344,0.114908,-0.253760,-0.000792,-0.249853,-0.171124,-0.248105,-0.206715,-0.211238,-0.183290,-0.235569,-0.182391,-0.226086,-0.202867,-0.232831,-0.222116,-0.226914,-0.226902,-0.230350,-0.224426,-0.185571,-0.054274,-0.099956,-0.112853,-0.138199,-0.152135,-0.152225,-0.151246,-0.168169,-0.169368,-0.171137,-0.172318,-0.176517,-0.180156,-0.186820,-0.191805,-0.192184,-0.195639,-0.199559,-0.203083,-0.207140,"metal","../../../datasets/music/metal/metal.00054.au"
0.765765,6.322292,0.115858,-0.240629,0.001399,-0.263216,-0.172867,-0.237876,-0.211361,-0.209025,-0.180703,-0.237077,-0.198843,-0.236313,-0.207405,-0.231895,-0.216145,-0.221003,-0.220038,-0.231024,-0.227602,-0.183128,-0.061090,-0.104295,-0.117485,-0.134886,-0.151606,-0.163039,-0.161141,-0.163042,-0.157624,-0.164240,-0.174831,-0.175490,-0.176482,-0.185770,-0.190880,-0.193620,-0.193916,-0.198440,-0.203034,-0.208254,"metal","../../../datasets/music/metal/metal.00056.au"
0.760910,6.308000,0.204095,-0.323038,0.029344,-0.207424,-0.182467,-0.238477,-0.207501,-0.245421,-0.194887,-0.253280,-0.209697,-0.239070,-0.219771,-0.249462,-0.236975,-0.236178,-0.229136,-0.239756,-0.239670,-0.195981,0.100834,-0.026168,-0.068635,-0.118823,-0.157408,-0.163389,-0.152071,-0.169806,-0.174441,-0.180170,-0.184676,-0.188285,-0.195072,-0.201197,-0.201831,-0.206823,-0.211946,-0.214218,-0.218226,-0.221806,"metal","../../../datasets/music/metal/metal.00057.au"
0.756953,6.309231,0.324658,-0.320757,-0.099514,-0.262157,-0.179097,-0.239043,-0.148547,-0.269273,-0.180676,-0.250420,-0.206194,-0.258045,-0.232374,-0.238038,-0.220165,-0.227545,-0.218901,-0.235970,-0.227812,-0.179347,-0.039244,-0.086043,-0.105664,-0.117034,-0.139745,-0.154789,-0.156683,-0.160686,-0.160331,-0.169764,-0.176129,-0.180074,-0.178819,-0.182803,-0.193786,-0.194874,-0.193536,-0.195857,-0.202811,-0.208295,"metal","../../../datasets/music/metal/metal.00058.au"
0.757417,6.310713,0.303986,-0.360431,-0.040076,-0.219372,-0.175247,-0.273257,-0.166913,-0.237779,-0.168027,-0.244914,-0.201134,-0.242598,-0.204912,-0.225583,-0.228519,-0.233865,-0.217917,-0.223529,-0.221126,-0.184147,-0.070532,-0.085835,-0.113604,-0.135746,-0.159444,-0.163066,-0.158551,-0.163860,-0.170432,-0.170857,-0.181280,-0.180907,-0.180811,-0.181125,-0.190664,-0.195819,-0.198604,-0.199034,-0.199096,-0.203505,"metal","../../../datasets/music/metal/metal.00059.au"
0.741954,6.301432,0.387377,-0.337038,0.024448,-0.235328,-0.143106,-0.264618,-0.188141,-0.255897,-0.202602,-0.269370,-0.203659,-0.254451,-0.228013,-0.237136,-0.231232,-0.233226,-0.225447,-0.237474,-0.234607,-0.179444,0.007221,-0.077305,-0.079302,-0.151510,-0.154229,-0.162573,-0.172147,-0.170952,-0.173110,-0.177424,-0.184488,-0.187493,-0.186391,-0.190169,-0.197417,-0.202110,-0.204682,-0.207612,-0.209402,-0.213328,"metal","../../../datasets/music/metal/metal.00060.au"
0.719265,6.316594,0.214888,-0.377892,-0.041539,-0.182465,-0.148364,-0.191774,-0.168535,-0.258169,-0.203380,-0.245235,-0.207008,-0.252531,-0.232177,-0.242216,-0.218731,-0.242178,-0.237632,-0.243705,-0.235533,-0.174036,0.052605,-0.062977,-0.070167,-0.135908,-0.145450,-0.136866,-0.145077,-0.162071,-0.167908,-0.174771,-0.186033,-0.189182,-0.188177,-0.192354,-0.201062,-0.202364,-0.208245,-0.208473,-0.208530,-0.214634,"metal","../../../datasets/music/metal/metal.00061.au"
0.725130,6.289006,0.430231,-0.489336,0.008794,-0.170199,-0.192124,-0.195480,-0.168749,-0.267744,-0.211672,-0.271053,-0.213224,-0.249567,-0.244693,-0.243989,-0.228815,-0.242806,-0.240516,-0.258907,-0.246368,-0.192179,0.103206,-0.019186,-0.046914,-0.121979,-0.152032,-0.148187,-0.161906,-0.159000,-0.182067,-0.182968,-0.187925,-0.195558,-0.197009,-0.198238,-0.204361,-0.208947,-0.213966,-0.214591,-0.213679,-0.220430,"metal","../../../datasets/music/metal/metal.00062.au"
0.718019,6.308920,0.322468,-0.456398,-0.061798,-0.174959,-0.169502,-0.235139,-0.148315,-0.234635,-0.175249,-0.242390,-0.213543,-0.254532,-0.248864,-0.261774,-0.229588,-0.234553,-0.219840,-0.233102,-0.227459,-0.179393,0.010970,-0.071796,-0.098393,-0.144798,-0.145147,-0.142653,-0.158456,-0.148844,-0.144957,-0.171711,-0.183508,-0.190203,-0.178220,-0.180504,-0.193918,-0.202169,-0.195649,-0.195546,-0.201934,-0.210939,"metal","../../../datasets/music/metal/metal.00063.au"
0.697204,6.284612,0.261815,-0.439393,-0.016302,-0.205224,-0.233828,-0.260716,-0.221026,-0.256818,-0.221915,-0.290517,-0.224874,-0.279983,-0.252797,-0.265188,-0.246623,-0.256259,-0.249183,-0.258952,-0.253495,-0.127035,0.387729,0.000642,0.036638,-0.114117,-0.106409,-0.143996,-0.138620,-0.155205,-0.172747,-0.182130,-0.197155,-0.196902,-0.197940,-0.199340,-0.205852,-0.215538,-0.220667,-0.218460,-0.217376,-0.226059,"metal","../../../datasets/music/metal/metal.00064.au"
0.709630,6.317431,0.204295,-0.371142,-0.026091,-0.187307,-0.153414,-0.198680,-0.167427,-0.246670,-0.203004,-0.264412,-0.218011,-0.258866,-0.221821,-0.237201,-0.220687,-0.238912,-0.230803,-0.240415,-0.234441,-0.176046,0.059504,-0.036509,-0.057321,-0.127617,-0.145070,-0.155303,-0.149967,-0.165086,-0.166849,-0.179053,-0.184521,-0.191969,-0.193110,-0.193258,-0.196670,-0.203417,-0.211001,-0.210737,-0.210577,-0.217477,"metal","../../../datasets/music/metal/metal.00065.au"
0.710626,6.281030,0.395038,-0.375838,-0.036861,-0.281836,-0.180845,-0.246542,-0.198141,-0.247212,-0.231939,-0.281766,-0.219096,-0.255269,-0.234573,-0.262341,-0.238450,-0.269765,-0.255037,-0.256888,-0.249400,-0.120606,0.365559,-0.034581,-0.072327,-0.114497,-0.113786,-0.152351,-0.164075,-0.167800,-0.177220,-0.188807,-0.192832,-0.196564,-0.203649,-0.207137,-0.212485,-0.218338,-0.219106,-0.219805,-0.224367,-0.230121,"metal","../../../datasets/music/metal/metal.00068.au"
0.818390,6.276001,0.467653,-0.214533,0.053912,-0.221149,-0.163891,-0.251476,-0.204111,-0.244929,-0.197543,-0.264831,-0.208198,-0.271123,-0.245541,-0.260709,-0.240919,-0.260825,-0.253411,-0.271650,-0.265140,-0.206838,0.131869,-0.052796,-0.098126,-0.132352,-0.153319,-0.173568,-0.168262,-0.186792,-0.188999,-0.196579,-0.199205,-0.202494,-0.202416,-0.204124,-0.216198,-0.218851,-0.216006,-0.224416,-0.231508,-0.234995,"metal","../../../datasets/music/metal/metal.00069.au"
0.671027,6.290627,0.281258,-0.220377,-0.006173,-0.237778,-0.250669,-0.302099,-0.274420,-0.286470,-0.218727,-0.278810,-0.237165,-0.262249,-0.229810,-0.269793,-0.250343,-0.276117,-0.271707,-0.279584,-0.267620,-0.110475,0.349344,0.036216,0.039821,-0.088262,-0.133637,-0.126159,-0.160771,-0.151902,-0.175611,-0.180381,-0.197659,-0.200600,-0.199360,-0.188637,-0.202127,-0.219398,-0.223020,-0.228010,-0.226900,-0.235475,"metal","../../../datasets/music/metal/metal.00070.au"
0.720032,6.301243,0.225109,-0.269596,-0.090965,-0.301214,-0.194182,-0.259971,-0.200613,-0.252329,-0.191438,-0.251309,-0.218003,-0.260406,-0.225782,-0.253897,-0.237826,-0.250121,-0.237400,-0.249289,-0.245855,-0.116814,0.327110,-0.060678,-0.097823,-0.124051,-0.133799,-0.154090,-0.153255,-0.164312,-0.175008,-0.171152,-0.183579,-0.193401,-0.191391,-0.200462,-0.206467,-0.204785,-0.202198,-0.209240,-0.216866,-0.223925,"metal","../../../datasets/music/metal/metal.00071.au"
0.790739,6.279488,0.460879,-0.227002,-0.023130,-0.195773,-0.214058,-0.293593,-0.204072,-0.257458,-0.232511,-0.260120,-0.206867,-0.250411,-0.225981,-0.253676,-0.237133,-0.248356,-0.248251,-0.256138,-0.257086,-0.181253,0.164576,-0.003232,-0.038319,-0.142069,-0.159942,-0.164397,-0.174428,-0.175474,-0.189360,-0.194809,-0.200579,-0.205800,-0.203147,-0.211025,-0.218542,-0.224450,-0.225907,-0.226627,-0.230535,-0.234167,"metal","../../../datasets/music/metal/metal.00075.au"
0.726558,6.313486,0.185297,-0.242689,0.078448,-0.207800,-0.182162,-0.229642,-0.178790,-0.233612,-0.202995,-0.276279,-0.214308,-0.261259,-0.236364,-0.259555,-0.234090,-0.251363,-0.238417,-0.242262,-0.236581,-0.161549,0.086677,-0.054551,-0.040731,-0.137215,-0.140997,-0.162663,-0.174427,-0.175024,-0.179329,-0.186978,-0.188830,-0.190132,-0.194079,-0.197188,-0.206898,-0.210983,-0.210460,-0.212987,-0.217275,-0.220003,"metal","../../../datasets/music/metal/metal.00076.au"
0.741418,6.315519,0.223461,-0.261512,0.009337,-0.297753,-0.171626,-0.261046,-0.199910,-0.246725,-0.187488,-0.235622,-0.196930,-0.241136,-0.221028,-0.243123,-0.218318,-0.245379,-0.233240,-0.239092,-0.232697,-0.182283,-0.005851,-0.096236,-0.080082,-0.115601,-0.116778,-0.146825,-0.147186,-0.170507,-0.173116,-0.173055,-0.180595,-0.178954,-0.183281,-0.186645,-0.186524,-0.195262,-0.206392,-0.207335,-0.210243,-0.214362,"metal","../../../datasets/music/metal/metal.00077.au"
0.787225,6.311209,0.163744,-0.234936,-0.041786,-0.170963,-0.147485,-0.228019,-0.153618,-0.246223,-0.196559,-0.257897,-0.207869,-0.246444,-0.227348,-0.251304,-0.226000,-0.245860,-0.237391,-0.244576,-0.242106,-0.192721,0.061633,-0.039518,-0.068294,-0.125276,-0.153890,-0.157043,-0.161693,-0.171702,-0.180574,-0.190161,-0.193905,-0.196552,-0.196363,-0.201376,-0.206095,-0.212602,-0.214378,-0.215954,-0.217950,-0.221380,"metal","../../../datasets/music/metal/metal.00078.au"
0.746534,6.309131,0.168330,-0.219862,-0.025544,-0.201658,-0.137159,-0.282421,-0.185980,-0.256079,-0.195439,-0.264814,-0.219745,-0.249427,-0.214271,-0.251465,-0.240237,-0.258247,-0.250518,-0.258641,-0.249098,-0.149809,0.197537,-0.053430,-0.082137,-0.123641,-0.149642,-0.158750,-0.159000,-0.171996,-0.177620,-0.181606,-0.178682,-0.195465,-0.192346,-0.197616,-0.205346,-0.210870,-0.212738,-0.216943,-0.219321,-0.223966,"metal","../../../datasets/music/metal/metal.00080.au"
0.764123,6.293300,0.444025,-0.410715,-0.087038,-0.259326,-0.152175,-0.243009,-0.134558,-0.263444,-0.170923,-0.253595,-0.204323,-0.225851,-0.214543,-0.241232,-0.223659,-0.236082,-0.224452,-0.235280,-0.227171,-0.189327,0.034503,-0.068342,-0.115052,-0.153849,-0.159785,-0.164546,-0.167026,-0.169243,-0.170997,-0.177994,-0.186220,-0.188751,-0.187063,-0.194519,-0.199008,-0.202809,-0.205383,-0.206600,-0.208251,-0.213809,"metal","../../../datasets/music/metal/metal.00081.au"
0.734608,6.306064,0.336515,-0.361240,-0.007439,-0.288988,-0.146777,-0.225166,-0.183086,-0.256585,-0.215622,-0.240329,-0.212234,-0.239536,-0.216304,-0.253714,-0.219909,-0.243949,-0.230037,-0.238079,-0.232127,-0.161238,0.039316,-0.093276,-0.089159,-0.121353,-0.145507,-0.153952,-0.155605,-0.167575,-0.166902,-0.176990,-0.182952,-0.185734,-0.186110,-0.194087,-0.195373,-0.200199,-0.203516,-0.204255,-0.207798,-0.213801,"metal","../../../datasets/music/metal/metal.00082.au"
0.777308,6.296465,0.318301,-0.276716,0.094727,-0.217371,-0.199494,-0.271053,-0.181831,-0.270882,-0.213043,-0.228130,-0.243477,-0.250843,-0.228193,-0.244757,-0.220429,-0.254321,-0.239362,-0.241470,-0.234731,-0.193695,0.060507,0.006624,-0.087733,-0.133383,-0.166194,-0.174031,-0.173544,-0.178761,-0.184035,-0.185391,-0.191167,-0.187911,-0.196670,-0.202614,-0.207195,-0.206380,-0.212660,-0.216503,-0.218463,-0.221497,"metal","../../../datasets/music/metal/metal.00083.au"
0.759709,6.303337,0.295455,-0.323934,-0.081749,-0.255532,-0.165884,-0.244416,-0.201593,-0.228865,-0.190437,-0.257877,-0.217571,-0.251271,-0.226122,-0.242333,-0.233210,-0.248559,-0.234022,-0.241885,-0.236278,-0.166486,0.146936,-0.057407,-0.099997,-0.130223,-0.148632,-0.157937,-0.157775,-0.162901,-0.173690,-0.178080,-0.174804,-0.190259,-0.183953,-0.192694,-0.199631,-0.202264,-0.203871,-0.210147,-0.214817,-0.218331,"metal","../../../datasets/music/metal/metal.00084.au"
0.739009,6.308100,0.271041,-0.328812,-0.043275,-0.237268,-0.139917,-0.287119,-0.223369,-0.221083,-0.208511,-0.268992,-0.223213,-0.249982,-0.233476,-0.250737,-0.226075,-0.250852,-0.238433,-0.248280,-0.239021,-0.170296,0.092088,-0.053427,-0.079724,-0.106796,-0.137843,-0.151675,-0.152193,-0.156332,-0.152676,-0.167478,-0.178402,-0.183822,-0.182769,-0.186315,-0.196996,-0.199817,-0.203592,-0.208185,-0.208984,-0.214502,"metal","../../../datasets/music/metal/metal.00085.au"
0.707534,6.311871,0.275364,-0.327174,-0.041052,-0.289581,-0.189020,-0.252967,-0.193754,-0.270697,-0.189629,-0.227560,-0.214869,-0.245786,-0.225933,-0.247864,-0.223213,-0.247558,-0.235724,-0.246246,-0.243984,-0.184447,0.092076,-0.047844,-0.057591,-0.118713,-0.120997,-0.145930,-0.140257,-0.162521,-0.159059,-0.170757,-0.179550,-0.180374,-0.180228,-0.189108,-0.196260,-0.195210,-0.204233,-0.209924,-0.213962,-0.217268,"metal","../../../datasets/music/metal/metal.00086.au"
0.774427,6.322175,0.059436,-0.142010,-0.039664,-0.200559,-0.180524,-0.240011,-0.151824,-0.247069,-0.190493,-0.240393,-0.196179,-0.229658,-0.212246,-0.246424,-0.224109,-0.239729,-0.235250,-0.240406,-0.236601,-0.195381,-0.002569,-0.096106,-0.096542,-0.124086,-0.133952,-0.159084,-0.161672,-0.162946,-0.177262,-0.176167,-0.180203,-0.181924,-0.186519,-0.194571,-0.199950,-0.201119,-0.201188,-0.205294,-0.211118,-0.215237,"metal","../../../datasets/music/metal/metal.00087.au"
0.753908,6.254365,0.453167,-0.374415,0.054518,-0.197760,-0.196148,-0.316224,-0.223982,-0.287515,-0.217626,-0.264130,-0.253414,-0.259083,-0.257553,-0.289238,-0.248375,-0.291783,-0.284558,-0.282459,-0.280167,-0.148816,0.419815,0.052410,0.005481,-0.133771,-0.128797,-0.138436,-0.164626,-0.169781,-0.184379,-0.193778,-0.203899,-0.204983,-0.204034,-0.214474,-0.225303,-0.215022,-0.230973,-0.234749,-0.231801,-0.241612,"metal","../../../datasets/music/metal/metal.00088.au"
0.846891,6.254700,0.569995,-0.389566,0.101643,-0.199813,-0.145015,-0.259749,-0.193489,-0.239841,-0.232553,-0.235561,-0.217725,-0.256261,-0.251243,-0.254182,-0.224930,-0.254206,-0.254872,-0.270075,-0.268011,-0.187422,0.163222,-0.086131,-0.108311,-0.147266,-0.152230,-0.180678,-0.184219,-0.186471,-0.175154,-0.197104,-0.211352,-0.206653,-0.194638,-0.201077,-0.217593,-0.219722,-0.228609,-0.231166,-0.234756,-0.238807,"metal","../../../datasets/music/metal/metal.00089.au"
0.738267,6.294713,0.409214,-0.185027,-0.046122,-0.294967,-0.181217,-0.264291,-0.177608,-0.240976,-0.239514,-0.283620,-0.216563,-0.269526,-0.236562,-0.265033,-0.247684,-0.270502,-0.251742,-0.250359,-0.237491,-0.181813,0.141935,-0.041527,-0.077897,-0.126627,-0.137718,-0.151100,-0.159655,-0.173309,-0.165996,-0.180608,-0.184192,-0.187793,-0.190950,-0.190417,-0.206056,-0.209482,-0.209422,-0.210407,-0.216769,-0.223587,"metal","../../../datasets/music/metal/metal.00091.au"
0.768955,6.289130,0.460545,-0.268019,0.006030,-0.259739,-0.186099,-0.257993,-0.214359,-0.272154,-0.217925,-0.248588,-0.225055,-0.261234,-0.238313,-0.261856,-0.242706,-0.265937,-0.239189,-0.248719,-0.241698,-0.176909,0.029100,-0.039595,-0.085983,-0.102702,-0.139633,-0.158592,-0.150103,-0.166354,-0.176054,-0.181336,-0.187808,-0.188688,-0.197642,-0.200702,-0.201635,-0.198682,-0.205857,-0.209434,-0.215224,-0.221245,"metal","../../../datasets/music/metal/metal.00092.au"
0.698841,6.298240,0.287615,-0.323473,-0.080264,-0.323285,-0.205376,-0.305346,-0.215277,-0.258925,-0.209391,-0.278413,-0.237573,-0.267218,-0.228051,-0.236703,-0.233081,-0.259747,-0.248229,-0.257492,-0.248494,-0.146077,0.254558,0.012216,-0.049081,-0.054984,-0.103734,-0.149314,-0.146052,-0.152429,-0.150687,-0.176953,-0.189310,-0.193806,-0.190211,-0.186491,-0.180985,-0.193098,-0.210092,-0.215710,-0.219181,-0.226936,"metal","../../../datasets/music/metal/metal.00094.au"
